Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster
36617,4U4bS5ORFFvXIsqFQjAzIW,feder;kairos grove,"Me, Myself and Miami (feat. Kairos Grove)","me, myself and miami (feat. kairos grove)",0,158873,True,0.733,0.792,9,-4.003,0,0.344,0.0865,0.0,0.371,0.551,142.091,4,french,1
75009,5Q1WrsTDRJQXKlqLUo8YkG,enigma,MCMXC a.D.,mea culpa,55,301333,False,0.556,0.762,11,-14.145,0,0.0478,0.0225,0.61,0.362,0.332,109.995,4,new-age,2
94268,3AlVajn3U2MEuTeh4Z26vK,raspy,meadow,meadow,55,162540,True,0.747,0.615,5,-7.477,0,0.0452,0.207,6.86e-05,0.0846,0.578,94.437,4,sad,1
31514,3uc8AGNL0KbvISIrjnfRvN,lauv;lany,~how i'm feeling~,mean it,71,232853,False,0.746,0.45,7,-8.543,1,0.0873,0.0407,0.0,0.172,0.336,95.998,4,electro,1
28201,5hlxswETS4FB4oCg6g7JHk,manila killa;nick lopez;san holo,Mean It,mean it,47,218728,False,0.664,0.548,4,-8.684,1,0.0421,0.315,0.837,0.172,0.228,127.014,4,dub,2
52323,4zGGiemRiC6X1TS2b0rm4u,ernest tubb,The Definitive Collection,mean mama blues,15,176293,False,0.79,0.221,0,-11.485,1,0.0475,0.935,1.47e-05,0.105,0.602,130.925,4,honky-tonk,0
11821,4JOyMhad5dD81uGYLGgKrS,the beatles,Abbey Road (Remastered),mean mr mustard - remastered 2009,55,66533,False,0.676,0.596,4,-9.107,1,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,4,british,1
105999,30W2HFDJ03F2U5j1JdzFfq,matt large,As Real As It Gets,mean street blues,6,157335,False,0.642,0.759,11,-7.293,0,0.0437,0.0285,0.891,0.194,0.753,174.036,4,study,1
99732,0RcwRKBj3hgolikstM4j1H,madeline the person;noah kahan,Mellow Electronic Pop,mean! - remix,0,143957,False,0.455,0.389,7,-9.323,1,0.255,0.901,0.0,0.0947,0.449,174.444,3,singer-songwriter,0
99508,0KQRhak4Irr2CKxgQ9U6ay,madeline the person,MEAN!,mean!,72,143960,False,0.502,0.416,7,-9.504,1,0.433,0.912,0.0,0.0934,0.433,175.191,3,singer-songwriter,1
4635,5ZWbnDBQ07zjDIBDSB9eAV,little symphony,Serenity,meander,27,91428,False,0.107,0.117,0,-23.472,1,0.0531,0.704,0.835,0.118,0.232,174.17,3,ambient,0
15790,2MKJbTQepwHTMhKmbAk225,dyl dion,meant nothing to me,meant nothing to me,57,117391,False,0.801,0.643,5,-5.635,1,0.0355,0.824,5.09e-05,0.109,0.664,147.29,4,chill,1
98089,6zQPRiKYLdpAIn5HDtzDYc,jamie muscato;original west end cast of heathers,Heathers the Musical (Original West End Cast Recording),meant to be yours,62,210440,True,0.552,0.632,6,-6.364,0,0.0962,0.398,0.0,0.227,0.464,97.998,3,show-tunes,1
98084,6YYeBYEpkiR84eCDNPBDoF,ryan mccartan;barrett wilbert weed;michelle duffy,Heathers: The Musical (World Premiere Cast Recording),meant to be yours,67,205826,True,0.505,0.589,6,-6.916,1,0.0852,0.514,0.0,0.058,0.585,99.648,4,show-tunes,1
30675,4Ix1tLTlUuKpRFivN7CS8Q,arc north;krista marina,Meant To Be,meant to be,54,208352,False,0.371,0.594,10,-5.908,0,0.041,0.0874,2.83e-05,0.238,0.234,104.215,4,edm,2
20375,6aeFSY5qub9GHEnSeotbDx,bebe rexha;florida georgia line,Coffee Chill,meant to be,1,164640,False,0.641,0.783,10,-6.586,1,0.0999,0.0467,0.0,0.0634,0.558,153.97,4,dance,1
99304,0wxGIpOZbDR4RGy1sh3XhR,ber;charlie oriain,Meant To Be,meant to be,64,163226,False,0.5,0.156,1,-11.472,1,0.0469,0.87,0.0,0.125,0.405,173.794,4,singer-songwriter,0
825,2YGu3QpHqj5AHtS8RzFQdW,jj heller,Meant to Be,meant to be,45,186373,False,0.539,0.356,7,-9.749,1,0.0321,0.764,0.00154,0.127,0.489,73.703,4,acoustic,0
15736,40YMzcyGkpqFiSUNktyHCP,skinny atlas;snøw;jomie;thomas reid,Meant to Be,meant to be,54,110163,False,0.789,0.659,0,-5.305,1,0.0406,0.382,0.0392,0.252,0.603,91.508,3,chill,1
63785,2CAX9dUKArSGw2uPy1sVDJ,twiddle,Every Last Leaf,meant to be,33,194393,False,0.626,0.62,5,-6.739,1,0.0447,0.00312,0.0,0.603,0.753,101.05,4,j-rock,1
73610,3hPL9Jr1RZhDzyHzxF7MU8,nto,Note blanche,meanwhile in rio,41,284160,False,0.892,0.334,0,-14.1,0,0.0789,0.393,0.726,0.092,0.336,125.026,4,minimal-techno,0
105631,5YsebZdAALKpif1pKAtBzg,dusty decks,Meanwhile Uptown,meanwhile uptown,28,131265,False,0.664,0.599,11,-7.312,0,0.254,0.202,0.916,0.103,0.6,93.996,4,study,1
111350,7HJd5LrIX8cG4kz0GXO6zI,fka twigs,Measure of a Man (feat. Central Cee),measure of a man (cinematic),39,211613,False,0.563,0.802,5,-5.749,0,0.0326,0.00647,0.0778,0.089,0.383,75.0,4,trip-hop,2
111057,3gjKJ0RjjEddIJW0NDDZ1r,fka twigs;central cee,Measure of a Man (feat. Central Cee),measure of a man (feat. central cee),54,195466,False,0.582,0.748,1,-5.472,1,0.0432,0.014,0.0,0.333,0.184,152.037,4,trip-hop,2
38846,39pr6XfDMdAFh3VdZQD7Ju,thee oh sees,Help,meat step lively,26,168560,False,0.431,0.871,0,-6.846,1,0.039,0.00102,0.881,0.379,0.667,137.895,4,garage,2
72708,28UKSTXNVOJJBmaAXAGt01,andrew baena;cooper lagace,Meathook,meathook,46,371674,False,0.281,0.771,1,-9.377,1,0.0521,0.000565,0.728,0.351,0.157,108.689,5,metalcore,2
37508,1p4bk0gDn8ItJF182RwkMQ,dj cayoo,Mec Mec 2,mec mec 2,47,114461,False,0.895,0.673,5,-6.028,0,0.466,0.609,1.24e-06,0.033,0.891,130.015,4,funk,1
54057,6zTO0Y58ZBd1ZMjH0EIX1X,datassette,Existenzmaximum - EP,mechanical advantage,43,121856,False,0.587,0.507,8,-22.177,1,0.0386,0.813,0.955,0.0959,0.648,129.632,4,idm,0
42880,4s4B7mLpqTj15DkxEYeM8l,napalm death,Enemy of the Music Business + Leaders Not Followers,mechanics of deceit,11,201066,False,0.387,0.998,2,-4.676,1,0.137,2.82e-05,1.31e-05,0.327,0.0582,103.344,4,grindcore,2
23618,4K84p5DmcoUm3pp64qzkHY,buray,Sahiden,mecnun,51,200272,False,0.72,0.687,4,-6.664,0,0.069,0.17,0.0,0.0794,0.85,93.012,4,deep-house,1
106749,6vJn4JH8MFekL3EG76dzLW,melissa horn,Säg ingenting till mig,med ena foten utanför,36,228693,False,0.48,0.228,8,-11.858,1,0.0307,0.956,0.032,0.106,0.237,107.01,4,swedish,0
101651,6RuFOroO9VO0aMGEzirLHk,najma wallin,Med slutna ögon,med slutna ögon,61,133500,False,0.175,0.00759,7,-35.072,1,0.0454,0.974,0.925,0.113,0.0838,70.872,4,sleep,0
60566,0Gn1ajpcWjCgMruDRmZZef,popcaan,Medal,medal,22,176901,False,0.547,0.456,0,-10.774,1,0.182,0.0623,0.0,0.276,0.305,88.819,4,j-dance,2
108297,5GpmLTQM0ho9CqSD4m0fI7,alfredo de angelis;orquesta de alfredo de angelis,Los 25 Mejores Tangos,medallita de la suerte,21,157306,False,0.589,0.402,10,-7.754,1,0.0576,0.966,0.0,0.323,0.667,123.202,4,tango,0
108129,0MiN0GG9VlJrl40B70cqiz,alfredo de angelis;oscar larroca,Medallita De La Suerte,medallita de la suerte,24,182293,False,0.569,0.438,9,-5.594,1,0.0389,0.877,5.4e-06,0.247,0.716,129.678,4,tango,0
69667,5UQkEYNFMR3EYDFX7lNqwG,k. s. harisankar;shweta mohan,Al Mallu (Original Motion Picture Soundtrack),medamasa,23,314509,False,0.387,0.35,4,-10.641,0,0.0434,0.686,2.68e-05,0.304,0.294,129.929,3,malay,0
32515,0t5vqlqckfz7j27aL4Hz1c,kerala dust,Motions,medea,50,308728,False,0.826,0.303,6,-15.485,0,0.0603,0.591,0.496,0.152,0.035,108.016,4,electronic,0
46864,16z3mipuOFfmSzLVAf04iP,joey riot,Hardcore Heaven 4,medi evil,17,106293,False,0.274,0.985,1,-5.428,0,0.0559,3.33e-05,0.152,0.0997,0.41,180.636,4,happy,2
22176,4pKsU5Z63kNVCgf2JhWnp8,upon a burning body,Straight From The Barrio,media blackout,27,157633,True,0.523,0.969,2,-4.9,1,0.168,2.57e-05,0.0535,0.869,0.472,117.085,4,death-metal,2
48592,483eDfrfcxgwm27u8L3mds,germs,20th Century Women (Original Motion Picture Soundtrack),media blitz,32,90093,False,0.364,0.873,10,-11.793,0,0.135,8.23e-05,0.00223,0.768,0.673,125.186,4,hardcore,2
32538,6VCuvpA6yVnV6jUt498IGO,louta,2030,media hora,39,251837,False,0.655,0.332,5,-7.156,0,0.0643,0.217,0.0,0.107,0.304,119.971,4,electronic,1
104356,43eQ8BCJVAPYKPd0MtA6NK,cyclo,Amor y Muerte,media vida,30,245930,False,0.698,0.633,3,-8.598,0,0.316,0.49,0.0,0.0642,0.614,85.806,4,spanish,1
60369,2pDJGnILrr8pN3N4RNHGNt,jahshii;sonovic,Media,media,23,202699,True,0.665,0.522,5,-7.895,0,0.231,0.373,0.0,0.153,0.742,180.011,4,j-dance,1
95749,51QsdN4xBmkLhtqNi0J40l,willy chirino,Sergio George Presents Salsa Giants (Live),medias negras - live version,29,352480,False,0.705,0.826,10,-5.341,0,0.0382,0.372,0.0201,0.953,0.82,91.065,4,salsa,1
66576,5kgT25LfYrXXMqNG2ia0O6,that girl lay lay,Tha Cheat Code Reloaded,medicaid baby,10,199639,False,0.984,0.65,9,-3.915,1,0.0627,0.674,0.00516,0.133,0.91,117.995,4,kids,1
42060,2c5RmBHhMuSFjYt3UkHhKr,couple skate,Couple Skate/Haggus,medical waste enema,17,84793,False,0.244,0.872,1,-8.925,1,0.152,0.000843,0.732,0.643,0.253,120.372,4,grindcore,2
88904,2WQKHNETUytUGsD32TTNeO,damian marley;stephen marley,Stony Hill,medication,64,222466,True,0.865,0.562,10,-6.811,0,0.251,0.0318,0.0,0.246,0.81,85.02,4,reggae,1
49189,4DS7CSuzKS5OSu7F1B2wr6,zanger kafke,Medicijn,medicijn,29,246499,False,0.807,0.883,11,-5.608,0,0.243,0.00233,0.000411,0.247,0.565,147.977,4,hardstyle,1
27825,1b87QrYRmKfpVASjjOX6RL,ed rush;optical;matrix,What's the Difference? / Medicine (Matrix Remix) [2017 Remaster],medicine (matrix remix) - 2017 remaster,15,370826,False,0.743,0.485,1,-16.069,1,0.12,0.00158,0.912,0.0928,0.475,168.753,4,drum-and-bass,1
72061,3GHtEaicELsTViK08EXEQQ,bring me the horizon,amo,medicine,61,227265,True,0.615,0.858,0,-3.3,1,0.0396,0.00393,0.0,0.0789,0.323,97.038,4,metalcore,2
69067,60hCNN9Gv8GIbVBb0B5Yfz,havoc brothers,Medicine,medicine,45,304055,False,0.657,0.57,1,-8.207,0,0.0347,0.314,0.0624,0.12,0.215,81.511,4,malay,2
23177,7sfpydlJrHpTi533idUuZV,lucas estrada;plant,Medicine,medicine,62,158031,False,0.781,0.715,8,-8.043,1,0.0406,0.614,0.069,0.0974,0.63,120.026,4,deep-house,1
22227,1I4BbNEqcW1pI6VB4tg2YE,traitors;chris whited,Anger Issues,medicine,26,156000,True,0.512,0.954,11,-4.426,0,0.0615,0.000338,0.462,0.352,0.705,200.061,4,death-metal,2
18174,2aFaohjL80TFYORXqlXzjb,stephen lynch,3 Balloons,medieval bush,26,158693,False,0.779,0.138,2,-13.018,0,0.0632,0.827,0.0,0.104,0.424,141.268,4,comedy,0
113599,2cSwzkJ4yNwhwBrhUCorYn,reiki armonía,"Musica Reiki - Musica Relajante para Reiki, Yoga, Meditación, Tai Chi y Armonia",meditación budista (musica de relajacion para escuchar),25,396033,False,0.0748,0.202,1,-16.793,1,0.0368,0.987,0.939,0.124,0.034,66.177,4,world-music,0
45640,3cZFj2sR9t4jnEGXiA5GqT,joão gilberto,Masters of Jazz Presents João Gilberto (1958 - 1962 Essential Works),meditaçao,24,106733,False,0.344,0.236,6,-13.908,0,0.032,0.891,0.0,0.145,0.386,156.617,4,guitar,0
45139,0mdesrM7UZZuDAu8RjBkMy,joão gilberto,"O Amor, O Sorriso e a Flor (Ultimate Mix)",meditação - ultimate mix,33,106110,False,0.425,0.382,2,-9.296,1,0.0332,0.856,0.0,0.201,0.337,79.12,4,guitar,0
45684,0og2U8tsBAR7NJysRR6uBU,al di meola;john mclaughlin;paco de lucía,Friday Night in San Francisco,"mediterranean sundance / rio ancho - live at warfield theatre, san francisco, ca - december 5, 1980",49,691306,False,0.415,0.576,4,-11.628,0,0.0331,0.834,0.808,0.698,0.556,100.54,4,guitar,0
1058,3ayGhSSsgy1PyvJi6Np0CH,jorge drexler,Mediterráneo,mediterráneo,33,206999,False,0.585,0.588,9,-8.147,0,0.115,0.405,5.19e-06,0.321,0.429,100.808,3,afrobeat,1
40548,6CWIKaRIlDzpZAhArGmj04,anderson freire,Anderson Freire Ao Vivo,medley (abra os meus olhos / fidelidade / quero descer / advogado fiel / todo poderoso / sete trombetas / sou humano / ressuscita-me),41,540699,False,0.385,0.727,9,-5.193,1,0.0579,0.208,0.0,0.469,0.22,119.866,4,gospel,2
40775,6UG8qpI0MhYNU7nvm2QmoT,cassiane,25 Anos de Muito Louvor,medley - hino da vitória / recompensa,38,418237,False,0.362,0.583,5,-6.955,1,0.041,0.565,0.0,0.797,0.35,141.806,4,gospel,2
12689,4c8Le7W7hRoOmQ6PnzB3I1,hins cheung,Hins Live in Passion 張敬軒演唱會 2014,medley - 垃圾 / 絕 / 失樂園 / 大開眼戒 (hins live in passion 張敬軒演唱會 2014),40,601144,False,0.269,0.338,11,-12.757,1,0.0393,0.703,4.54e-06,0.617,0.341,97.982,4,cantopop,0
95305,6jF0VXqyDuYiOlMwz04jEx,"reynaldo santiago "" chino ""","Chino "" De Viaje "" ..... Camino Al Cielo",medley de coros,33,268386,False,0.757,0.884,9,-4.739,1,0.0735,0.233,0.0,0.0496,0.961,159.997,4,salsa,1
95072,0dojdfAT5u5vaL2AT2YQ0H,maelo ruiz,Inolvidables,medley maelo: vicio / no te quites la ropa / si supieras,39,351546,False,0.599,0.851,7,-4.705,0,0.0541,0.546,0.0,0.0879,0.713,182.986,4,salsa,1
90886,1CFOh8cEHWX5Qd6HMGZ2EV,jorge muñiz,Azulejos 3,medley tatuajes/tu cárcel,29,324026,False,0.793,0.386,5,-10.839,1,0.029,0.855,0.00024,0.188,0.752,100.017,4,rock-n-roll,1
37431,5Akb1w6HGjt4O7Ynha61gN,mc vzs;dj vilão,Medley Vale das Sombras,medley vale das sombras,49,295714,True,0.839,0.535,1,-4.714,1,0.45,0.407,0.0,0.202,0.76,111.949,4,funk,1
66924,0e0nxdiWSt9gBfUIDAo1mw,dora the explorer,Dora The Explorer World Adventure,medley,7,209733,False,0.666,0.737,7,-4.145,1,0.294,0.145,0.0,0.119,0.677,140.066,4,kids,1
77748,3WHiBujySlyLW9gUiP0cID,grupo presença,Pagode do Presença (Ao Vivo),medley: a pessoa certa / traição / modo avião / pode me chamar de mô - ao vivo,42,409136,False,0.543,0.701,0,-8.162,1,0.0327,0.462,0.0,0.38,0.828,173.917,4,pagode,1
77247,3lCpv5qj1dDMGeqQ642dCU,grupo presença,Pagode do Presença (Ao Vivo),medley: cobaia / infarto / notificação preferida - ao vivo,48,470634,False,0.439,0.587,5,-8.309,1,0.0382,0.57,0.0,0.35,0.655,142.104,4,pagode,1
87876,3TPl1naewrD2S74fmdi3nu,chuy lizarraga y su banda tierra sinaloense,La Parranda De Los Amigos (Vol. 2 / En Vivo),medley: cuanto me gusta este rancho / besos y cerezas - en vivo,41,273893,False,0.447,0.566,3,-6.718,1,0.0716,0.551,0.000269,0.429,0.962,147.081,4,r-n-b,1
95645,25kLEUl6g3Dr2uahXP1jFF,daniela darcourt,El Reencuentro (Live In Lima) - Vol. 2,medley: donde tú vayas / las horas que perdí / qué nos pasó a los dos - live,29,318648,False,0.573,0.72,2,-5.597,0,0.0413,0.592,0.0,0.751,0.682,117.831,3,salsa,1
87597,4QaZC2yYRWx60342ibZBsT,chuy lizarraga y su banda tierra sinaloense,La Parranda De Los Amigos (Vol. 1 / En Vivo),medley: el olotito / el toro viejo / el sinaloense / la imagen de malverde - en vivo,44,441000,False,0.46,0.738,8,-4.928,1,0.057,0.698,0.127,0.267,0.942,145.883,4,r-n-b,1
56141,62jPKubUI5frVSgXP1onTM,roshan sebastian,Siblings Unplugged,medley: enthinu veroru / kalyana then nila,54,182400,False,0.429,0.159,1,-15.303,0,0.0411,0.86,2.71e-06,0.11,0.25,149.749,3,indie-pop,0
77648,2MUnZZI8n9nFIIFcgiT7Bk,grupo presença,Pagode do Presença (Ao Vivo),medley: fã de carteirinha / meu amor / idem / nem de graça - ao vivo,43,349834,False,0.606,0.772,7,-7.699,0,0.0321,0.32,0.0,0.467,0.864,92.034,4,pagode,1
81936,4tMwHkxBwnGkts9mxFpwQy,madhur sharma;nusrat fateh ali khan,Medley: Kehna Galat Galat / Halka Halka Suroor,medley: kehna galat galat / halka halka suroor,65,490434,False,0.731,0.506,8,-8.579,1,0.037,0.484,0.0,0.0944,0.703,114.986,4,pop,1
56828,0YE14dTasZPaIM1EmHBt0P,roshan sebastian;robin sebastian;riya sebastian,Siblings Unplugged - Mashup,medley: munbe vaa / new york nagaram,41,196348,False,0.667,0.174,10,-14.787,1,0.0344,0.915,0.0,0.155,0.187,114.804,4,indie-pop,0
69011,7umUWOeq1ktc3OPFJVR8hn,krishnaprasad;vinesh,Medley: Nilavinte Neelabhasma / Thamarapoovil Vaazhum,medley: nilavinte neelabhasma / thamarapoovil vaazhum,52,246506,False,0.654,0.246,4,-9.394,1,0.0278,0.617,2.18e-05,0.11,0.193,99.825,1,malay,0
95892,4AeZ4O30oMvsZ7ZBvtys3W,guaco,Guaco Histórico (En Vivo),medley: noche sensacional / el billetero / pastelero / cepillao / un cigarrito y un café / me gustan las caraquenas / la radio - en vivo,29,700080,False,0.515,0.9,10,-8.962,0,0.0551,0.0671,0.0,0.334,0.827,106.47,4,salsa,1
77797,47KsplhdwkfxIlvfproGJ6,grupo presença,Pagode do Presença (Ao Vivo),medley: não tem perdão / ainda existe amor em nós / ainda gosto de você / sinais - ao vivo,41,442502,False,0.579,0.718,7,-8.189,1,0.0314,0.552,0.0,0.393,0.817,155.999,4,pagode,1
62992,3PocaVmCRctSQDbnz8gFSF,glenn fredly,Kacau Galau (Together Whatever Sessions Live),medley: sedih tak berujung / akhir cerita cinta (live) - together whatever sessions live,36,605100,False,0.329,0.41,2,-11.87,1,0.0488,0.0136,7.02e-05,0.147,0.141,124.21,4,j-pop,2
77549,1ovGrAOhKgGYpNTkNKkkH3,grupo presença,Pagode do Presença (Ao Vivo),medley: telecine / pouco a pouco / controle remoto / péssimo negócio - ao vivo,44,485673,False,0.603,0.665,2,-8.425,1,0.0405,0.524,0.0,0.0911,0.73,155.972,4,pagode,1
52838,29XYgBMAyiZQ1ExOWIhg4V,mrs mills,Welcome to Mrs. Mills Honky Tonk Party,medley: when you're smiling / who were you with last night / margie,10,180976,False,0.634,0.646,10,-10.242,1,0.0383,0.631,0.946,0.0636,0.949,113.183,4,honky-tonk,1
74630,2R3LQndjqKf8CIuPTSiI8p,belchior,Pequeno mapa do tempo: Belchior 70 anos,medo de avião,41,147480,False,0.463,0.644,7,-7.75,1,0.0289,0.241,0.0,0.481,0.547,86.219,4,mpb,2
33942,3o0J0f1b93w0vZ5oMwnKIr,sugar kane,Por Nossa Paz,medo,34,208280,False,0.401,0.953,11,-3.354,0,0.065,5.99e-05,0.000791,0.319,0.644,122.863,4,emo,2
17098,2ag8xyS2fHx2Y27MVu1Nrk,linn da quebrada,Trava Línguas,medrosa - ode à stella do patrocínio,30,133617,False,0.464,0.31,9,-11.257,1,0.0279,0.913,0.000568,0.12,0.347,77.416,4,club,0
109918,6eSXLPj6j65ijz2VWUHiMB,the dust brothers,Fight Club (Original Motion Picture Score),medulla oblongata,34,359783,False,0.414,0.417,0,-16.218,1,0.0653,0.3,0.75,0.0995,0.319,148.193,4,techno,0
2941,6Boqs3NAzPMxyhztKZOIyi,anthrax,Halloween Metal Nights,medusa,1,284040,False,0.334,0.814,11,-14.175,0,0.0447,0.0247,0.000593,0.501,0.676,150.813,4,alt-rock,2
67284,2hQMQgsTvJx7GykYm7FQOy,jhayco;anuel aa;j balvin,Feliz Cumpleaños con Perreo,medusa,4,304920,True,0.841,0.601,0,-7.295,1,0.223,0.197,3.35e-06,0.11,0.362,97.912,4,latin,1
68928,4hSHbagV828laWkMeG9bcr,neo pistea;0-600;club hats,Medusa,medusa,39,213333,True,0.929,0.726,1,-4.246,1,0.146,0.217,0.0,0.0599,0.681,135.003,4,latino,1
69437,33TRbEdpKenfdRvl1u2ynA,sujatha;mano,Nattamai (Original Motion Picture Soundtrack),meena ponnu,27,290373,False,0.619,0.827,10,-3.821,1,0.0402,0.394,0.0,0.342,0.859,139.903,4,malay,1
69722,2NZDYyIV7v9VdtVlshDI5K,"dhilip varman,karthik",Meendum Meendum,meendum meendum,25,306000,False,0.636,0.689,1,-6.684,0,0.0538,0.444,0.0,0.113,0.731,99.938,4,malay,1
101243,1IPL1636k42RpwbwY8GmJs,weißes rauschen hd,Meereswellen zum Schlafen: Weißes Rauschen für den Schlaf,meeresboden,46,232503,False,0.158,0.398,0,-27.764,0,0.0499,0.913,0.944,0.405,1e-05,80.071,4,sleep,0
101696,5FtcAXbeYBrUvxeKtGVgZJ,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen als alternative zu babymusik,34,138674,False,0.169,0.999,2,-19.488,1,0.0635,0.458,0.992,0.933,1e-05,117.716,3,sleep,2
101080,5dM9DRMTZnAK1ghfDcPzhj,weißes rauschen hd,Weißer Lärm Baby Schlaf (Meeresrauschen),meeresrauschen für ruhigen schlaf,49,180232,False,0.141,0.532,2,-16.828,0,0.052,0.746,0.982,0.869,1e-05,103.879,4,sleep,0
101897,5D8l1OvkyzDFWee0y6cR6K,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen für tiefe entspannung,32,126991,False,0.163,0.999,3,-19.004,1,0.0602,0.531,0.98,0.924,1e-05,127.733,5,sleep,2
101896,4hWIJakwGwMEdzwu9HoEty,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen für wellness,32,180086,False,0.169,0.999,10,-18.479,1,0.0666,0.549,0.978,0.871,1e-05,119.414,1,sleep,2
101848,3mYY9TGmyzG1J20h3fQedV,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen für yoga,33,121508,False,0.252,0.999,10,-18.795,1,0.0568,0.344,0.983,0.953,1e-05,39.278,3,sleep,2
101948,6Fb6oeDBzZANhUtBriOF8K,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen lässt ihr baby einschlafen,32,129752,False,0.167,0.996,7,-18.958,0,0.0623,0.552,0.973,0.894,1e-05,117.833,3,sleep,2
101895,2aDSdvpj4DdGjoUZODCFq1,meeresrauschen,"Meeresrauschen ohne Musik - Naturgeräusche zur Entspannung sowie für Wellness, Meditation und zum Einschlafen",meeresrauschen ohne musik,32,150764,False,0.145,1.0,11,-14.666,0,0.0496,0.526,0.971,0.956,1e-05,81.388,4,sleep,2
101594,6W5xkqHt74sj1iRVKlnQgi,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, zum Einschlafen - Kristallklare Aufnahmen",meeresrauschen wellness,35,176137,False,0.201,0.343,0,-15.311,0,0.0577,4.19e-05,6.15e-05,0.217,0.0381,80.964,4,sleep,2
101649,64bVp7eUd7dTbDojmVdOK9,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen zum einschlafen,34,117756,False,0.128,0.999,6,-18.848,0,0.0513,0.374,0.99,0.87,1e-05,87.421,3,sleep,2
101247,60oC2Nm9zX74adHDdmYQQR,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen zum entspannen,47,123528,False,0.148,0.998,8,-18.99,0,0.0649,0.425,0.994,0.938,1e-05,136.311,1,sleep,2
101049,0WFwjcwQekV5FTKpl4idDw,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen zum schlafen,52,133341,False,0.108,0.999,8,-18.697,1,0.0577,0.554,0.974,0.883,1e-05,84.867,3,sleep,2
101947,62ae1uJPsQIm59fa9MpFnK,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen zur entspannung,32,128723,False,0.133,0.999,9,-18.314,0,0.0503,0.364,0.993,0.957,1e-05,142.823,5,sleep,2
101644,07b9bn38QlsOclWndgFUpn,meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",meeresrauschen,35,122569,False,0.148,0.999,9,-18.863,0,0.0484,0.358,0.968,0.862,1e-05,105.244,1,sleep,2
101599,3AD0yIQlmcMIMOmFk3Kv6k,meeresrauschen;naturgeräusche für entspannung und erholung;naturgeräusche,Wellenrauschen,meereswellen,35,186000,False,0.169,0.848,10,-25.313,0,0.0882,0.908,0.877,0.173,0.000322,121.866,5,sleep,0
110691,29sk0Udjd50TCXBOAtSh4W,mark sixma;anvy,The World of Six (Incl. Bonus Remixes),meet again,48,186307,False,0.674,0.766,5,-4.53,0,0.0524,0.0631,0.0,0.528,0.357,123.991,4,trance,2
26665,2p9OhUXRl2hACpmw9M9JvO,germaine franco,Encanto (Original Motion Picture Soundtrack),meet la familia,53,128345,False,0.808,0.316,0,-14.883,1,0.0847,0.434,0.746,0.0797,0.315,96.393,4,disney,0
3209,3BrWLBC4WYx393yRUOlTih,the anxiety;willow;tyler cole,Meet Me At Our Spot (Live),meet me at our spot - live,67,147828,True,0.694,0.475,2,-7.035,1,0.0345,0.159,3.9e-06,0.103,0.391,94.987,4,alternative,1
3005,07MDkzWARZaLEdKxo6yArG,the anxiety;willow;tyler cole,THE ANXIETY,meet me at our spot,81,162680,True,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,4,alternative,1
15455,3LRbalLzZcuvSR6jVnqclh,rini,After the Sun,meet me in amsterdam,65,301448,False,0.62,0.265,9,-10.409,0,0.0345,0.281,1.02e-05,0.114,0.169,106.022,3,chill,0
38767,08l9WKDuRyGeStQ9ojTlFh,the strokes,Room On Fire,meet me in the bathroom,53,176160,False,0.427,0.941,7,-3.973,1,0.0336,6.7e-05,0.89,0.0772,0.587,139.956,4,garage,2
11203,349eMAQNz3QBhlrdoXMO0C,jessie ware,Fifty Shades Of Grey (Original Motion Picture Soundtrack),"meet me in the middle - from the ""fifty shades of grey"" soundtrack",53,308306,False,0.686,0.286,9,-9.603,0,0.0295,0.564,0.209,0.135,0.283,122.983,3,british,0
111245,23g6h7EGpqPAlyj52byZd2,everything but the girl,The Language of Life (Deluxe Edition),meet me in the morning - 2013 remaster,25,229746,False,0.501,0.373,0,-12.476,1,0.0308,0.752,4.2e-06,0.0783,0.237,99.037,4,trip-hop,0
935,3Ec6uapAsdc0MY8pDFcsg4,chris cresswell,One Week Record,meet me in the shade,24,180000,False,0.556,0.511,3,-5.425,1,0.0298,0.782,4.54e-05,0.0989,0.537,81.613,4,acoustic,0
